Date,Time,VALUE01,VALUE02,VALUE03,VALUE04,VALUE05,VALUE06,VALUE07,VALUE08,VALUE09,VALUE10
1997-01-02,7:29:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:29:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:29:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:29:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:29:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:29:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:30:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:30:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:30:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:30:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:30:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:30:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:30:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:30:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:30:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:30:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:30:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:30:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:31:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:31:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:31:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:31:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:31:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:31:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:31:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:31:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:31:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:31:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:31:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:31:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:32:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:32:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:32:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:32:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:32:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:32:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:32:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:32:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:32:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:32:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:32:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:32:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:33:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:33:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:33:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:33:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:33:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:33:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:33:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:33:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:33:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:33:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:33:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:33:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:34:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:34:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:34:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:34:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:34:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:34:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:34:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:34:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:34:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:34:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:34:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:34:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:35:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:35:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:35:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:35:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:35:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:35:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:35:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:35:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:35:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:35:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:35:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:35:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:36:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:36:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:36:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:36:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:36:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:36:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:36:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:36:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:36:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:36:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:36:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:36:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:37:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:37:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:37:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:37:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:37:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:37:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:37:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:37:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:37:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:37:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:37:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:37:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:38:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:38:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:38:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:38:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:38:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:38:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:38:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:38:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:38:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:38:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:38:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:38:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:39:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:39:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:39:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:39:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:39:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:39:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:39:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:39:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:39:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:39:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:39:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:39:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:40:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:40:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:40:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:40:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:40:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:40:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:40:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:40:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:40:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:40:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:40:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:40:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:41:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:41:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:41:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:41:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:41:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:41:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:41:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:41:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:41:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:41:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:41:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:41:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:42:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:42:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:42:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:42:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:42:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:42:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:42:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:42:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:42:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:42:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:42:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:42:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:43:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:43:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:43:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:43:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:43:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:43:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:43:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:43:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:43:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:43:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:43:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:43:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:44:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:44:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:44:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:44:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:44:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:44:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:44:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:44:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:44:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:44:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:44:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:44:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:45:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:45:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:45:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:45:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:45:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:45:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:45:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:45:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:45:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:45:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:45:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:45:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:46:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:46:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:46:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:46:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:46:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:46:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:46:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:46:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:46:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:46:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:46:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:46:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:47:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:47:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:47:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:47:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:47:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:47:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:47:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:47:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:47:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:47:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:47:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:47:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:48:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:48:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:48:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:48:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:48:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:48:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:48:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:48:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:48:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:48:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:48:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:48:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:49:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:49:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:49:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:49:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:49:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:49:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:49:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:49:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:49:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:49:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:49:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:49:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:50:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:50:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:50:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:50:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:50:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:50:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:50:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:50:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:50:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:50:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:50:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:50:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:51:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:51:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:51:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:51:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:51:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:51:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:51:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:51:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:51:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:51:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:51:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:51:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:52:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:52:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:52:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:52:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:52:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:52:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:52:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:52:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:52:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:52:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:52:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:52:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:53:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:53:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:53:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:53:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:53:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:53:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:53:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:53:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:53:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:53:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:53:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:53:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:54:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,7:54:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
